session_swing,session,exit_velo_mph_x,blast_bat_speed_mph_x,bat_speed_mph_contact_x,sweet_spot_velo_mph_contact_x,sweet_spot_velo_mph_contact_y,sweet_spot_velo_mph_contact_z,bat_torso_angle_connection_x,attack_angle_contact_x,bat_speed_mph_max_x,bat_speed_xy_max_x,bat_torso_angle_ds_x,bat_torso_angle_ds_y,bat_torso_angle_ds_z,hand_speed_blast_bat_mph_max_x,hand_speed_mag_max_x,pelvis_angle_fm_x,pelvis_angle_fm_y,pelvis_angle_fm_z,pelvis_angle_fp_x,pelvis_angle_fp_y,pelvis_angle_fp_z,pelvis_angle_hs_x,pelvis_angle_hs_y,pelvis_angle_hs_z,torso_angle_fm_x,torso_angle_fm_y,torso_angle_fm_z,torso_angle_fp_x,torso_angle_fp_y,torso_angle_fp_z,torso_angle_hs_x,torso_angle_hs_y,torso_angle_hs_z,upper_arm_speed_mag_max_x,x_factor_fm_x,x_factor_fm_y,x_factor_fm_z,x_factor_fp_x,x_factor_fp_y,x_factor_fp_z,bat_max_x,bat_min_x,hand_speed_mag_fm_x,hand_speed_mag_fp_x,hand_speed_mag_maxhss_x,hand_speed_mag_seq_max_x,hand_speed_mag_stride_max_velo_x,hand_speed_mag_swing_max_velo_x,lead_knee_launchpos_x,lead_knee_stride_max_x,lead_wrist_fm_x,lead_wrist_swing_max_x,pelvis_angular_velocity_fm_x,pelvis_angular_velocity_fp_x,pelvis_angular_velocity_maxhss_x,pelvis_angular_velocity_seq_max_x,pelvis_angular_velocity_stride_max_x,pelvis_angular_velocity_swing_max_x,pelvis_fm_x,pelvis_fm_y,pelvis_fm_z,pelvis_launchpos_x,pelvis_launchpos_y,pelvis_launchpos_z,pelvis_loadedpos_x,pelvis_load_max_x,pelvis_stride_max_x,pelvis_stride_max_y,pelvis_stride_max_z,pelvis_swing_max_x,pelvis_swing_max_y,pelvis_swing_max_z,rear_elbow_fm_x,rear_elbow_fm_z,rear_elbow_launchpos_x,rear_elbow_stride_max_x,rear_elbow_stride_max_z,rear_elbow_swing_max_x,rear_elbow_swing_max_z,rear_hip_launchpos_x,rear_hip_stride_max_x,rear_hip_stride_max_y,rear_hip_stride_max_z,rear_shoulder_launchpos_x,rear_shoulder_stride_max_x,rear_shoulder_stride_max_y,rear_shoulder_stride_max_z,torso_angular_velocity_fm_x,torso_angular_velocity_fp_x,torso_angular_velocity_maxhss_x,torso_angular_velocity_stride_max_x,torso_angular_velocity_seq_max_x,torso_angular_velocity_swing_max_x,torso_fm_x,torso_fm_y,torso_fm_z,torso_launchpos_x,torso_launchpos_y,torso_launchpos_z,torso_loadedpos_x,torso_load_max_x,torso_pelvis_fm_x,torso_pelvis_launchpos_x,torso_pelvis_loadedpos_x,torso_pelvis_load_max_x,torso_pelvis_stride_max_x,torso_pelvis_stride_max_y,torso_pelvis_stride_max_z,torso_pelvis_swing_max_x,torso_stride_max_x,torso_stride_max_y,torso_stride_max_z,torso_swing_max_x,torso_swing_max_y,torso_swing_max_z,upper_arm_speed_mag_fm_x,upper_arm_speed_mag_fp_x,upper_arm_speed_mag_maxhss_x,upper_arm_speed_mag_seq_max_x,upper_arm_speed_mag_stride_max_velo_x,upper_arm_speed_mag_swing_max_velo_x,x_factor_hs_x,x_factor_hs_y,x_factor_hs_z,max_cog_velo_x
363_3,363,100.9,76.6,70.6641,68.7736,-11.5111,-10.4427,105.0624,-8.5656,70.7232,2650.9663,-110.4548,105.0624,61.1721,24.8819,1784.978,8.5933,7.8042,-32.5276,12.1108,4.9228,12.6583,8.3483,8.2743,-32.809,22.5929,-3.868,-22.8182,28.572,3.7708,-10.0324,22.2188,-3.8785,-22.692,1400.1447,-15.2435,-12.9067,8.0453,-15.5261,3.9019,-22.3001,668.0969,47.4497,105.4298,848.8618,925.3546,1784.978,848.8618,1784.978,53.4989,102.8792,31.8393,-11.1681,31.9475,727.016,736.2463,742.2996,728.326,742.2996,-8.5933,7.8042,-122.5276,-12.1108,4.9228,-77.3417,-107.6641,-95.1174,-12.1108,11.0222,-122.8199,16.5469,13.5481,-2.8485,131.6978,89.1292,122.771,133.4968,91.8299,133.4968,100.4191,45.6347,57.2798,-5.4889,29.7375,42.5833,-10.8387,88.5145,44.0438,7.9424,450.9543,749.6978,450.9543,946.5059,946.5059,-22.5929,-3.868,-112.8182,-28.572,3.7708,-100.0324,-102.7649,-94.963,8.0453,-22.3001,3.0195,-3.8178,-16.5822,-16.9606,-22.3001,-25.4795,-28.5968,-6.6801,-112.8187,7.6167,33.8461,-7.6072,74.9294,346.4192,891.9056,1400.1447,346.4192,1400.1447,-15.2567,-13.3872,8.4609,1.1892
363_4,363,100.2,75.5,70.0187,69.0743,1.4035,10.5977,105.6351,8.7419,70.4637,2778.1006,-111.3051,105.6351,44.9464,25.378,1871.5879,10.5022,8.5321,-28.2915,15.167,4.3425,16.6372,5.1843,10.9742,-31.7045,25.3973,-0.7219,-20.9671,29.8185,6.2001,-8.8231,19.747,-3.3494,-20.4302,1496.8881,-15.9053,-10.3825,5.6147,-14.1039,8.6455,-23.9717,584.9453,47.23,101.6423,775.466,771.3256,1871.5879,786.7728,1871.5879,51.842,101.9484,31.0939,-13.6214,83.1259,693.6971,724.2729,769.6852,693.6971,769.6852,-10.5022,8.5321,-118.2915,-15.167,4.3425,-73.3628,-103.2277,-91.6645,-15.167,10.9996,-121.7045,18.7848,14.9417,9.0284,131.7883,89.277,124.1444,133.5173,91.5277,133.5173,104.7042,47.6335,61.3666,-3.0893,33.0144,40.0853,-10.7996,87.408,44.8664,5.3632,494.4752,735.9285,494.4752,968.2101,968.2101,-25.3973,-0.7219,-110.9671,-29.8185,6.2001,-98.8231,-100.2814,-94.5758,5.6147,-23.9717,1.1801,-5.6858,-16.8824,-16.8255,-23.9717,-25.3681,-29.8399,-5.6078,-111.0377,16.9765,38.1245,8.5617,80.7515,393.9254,746.873,1496.8881,393.9254,1496.8881,-16.6865,-15.0924,10.2831,1.3694
363_5,363,95.3,75.9,71.1555,70.2456,-8.8852,-3.7724,102.9203,-2.9054,71.8841,2750.1306,-113.3349,102.9203,-13.5645,24.9127,1808.2426,8.8225,8.6525,-31.6211,12.7628,4.4322,11.6846,8.5733,9.2364,-32.0005,25.0411,-2.5036,-23.8633,30.5804,4.2533,-11.503,24.4785,-2.5334,-23.8245,1430.3522,-17.2844,-12.157,6.0906,-17.0959,5.1656,-22.5447,601.3629,44.4341,101.0507,774.6251,838.4967,1808.2426,785.7981,1808.2426,51.8923,105.6634,31.8043,-13.2302,42.3476,737.5255,780.5374,791.5024,737.5255,791.5024,-8.8225,8.6525,-121.6211,-12.7628,4.4322,-78.3154,-102.257,-93.2738,-12.7628,11.5526,-122.0284,16.449,13.4324,4.1006,130.7445,89.5631,122.1776,133.3776,90.7761,133.3776,102.8475,47.5786,59.8367,-5.4457,33.0511,44.8111,-11.4103,88.7707,45.8061,-23.9685,459.1027,799.2086,459.1027,978.3192,978.3192,-25.0411,-2.5036,-113.8633,-30.5804,4.2533,-101.503,-99.1943,-92.3492,6.0906,-22.5447,1.739,-3.5027,-17.5966,-16.1029,-22.5447,-25.8332,-30.6237,-4.6916,-114.0782,8.8801,35.4747,0.6888,85.011,351.3088,870.1871,1430.3522,351.3088,1430.3522,-17.112,-12.7865,6.4966,1.223
363_6,363,100.1,76.7,71.6022,70.9724,0.4738,7.6103,102.94,6.2548,72.6495,2750.4475,-113.01,102.94,65.9786,24.9015,1859.1223,6.6675,10.2681,-28.3362,11.5377,4.4154,13.9119,5.9137,11.0916,-29.9101,26.5475,-2.4932,-24.2739,30.5549,6.7628,-11.5103,23.5514,-2.7882,-23.6541,1531.4888,-20.4543,-13.1367,2.6278,-18.1449,7.633,-24.2778,629.0064,45.4167,105.9134,756.6486,902.6787,1859.1223,756.6486,1859.1223,51.7473,108.3266,33.1441,-14.6715,86.3445,774.4809,799.2859,806.1506,774.4809,806.1506,-6.6675,10.2681,-118.3362,-11.5377,4.4154,-76.0881,-99.5482,-90.7968,-11.5377,11.5845,-119.9152,20.2233,12.2093,6.0232,131.029,91.0526,124.1787,133.0404,94.6279,133.0404,111.1248,43.242,58.4709,-9.7,39.6438,50.5487,-7.8248,91.6782,45.1993,74.9328,559.9948,791.7878,559.9948,981.1735,981.1735,-26.5475,-2.4932,-114.2739,-30.5549,6.7628,-101.5103,-98.4182,-94.0936,2.6278,-24.2778,-0.7107,-7.4212,-20.5502,-17.067,-24.2778,-27.5647,-30.6263,-6.9048,-115.1573,15.848,34.0075,7.0317,84.9134,335.1117,978.5765,1531.4888,335.1117,1531.4888,-18.718,-14.3953,4.9448,1.4415
363_7,363,97.7,75.9,62.7943,58.9515,11.0647,17.2697,103.1223,15.0372,72.6779,2740.2949,-108.9666,103.1223,59.3673,25.1108,2071.1162,9.9367,8.174,-28.6143,12.8034,3.7198,13.7314,9.2338,9.2674,-33.5139,27.8685,-5.5006,-27.7325,33.2535,5.8116,-15.2182,24.472,-5.8342,-27.8835,1438.0699,-17.7604,-13.6206,-1.5185,-20.1633,8.656,-27.6997,656.6005,44.6777,104.8542,715.2829,970.0145,2071.1162,718.2953,2071.1162,50.9462,104.2357,27.8208,-14.1662,205.309,782.1849,820.7442,837.7637,782.1849,837.7637,-9.9367,8.174,-118.6143,-12.8034,3.7198,-76.2686,-108.2509,-93.3553,-12.8034,11.1406,-123.5207,21.4024,11.4723,9.3288,129.1802,86.5261,121.5108,133.144,90.0059,133.144,102.8041,47.0508,61.3265,-3.5325,33.6638,48.7519,-15.3736,89.7292,46.3702,41.7894,469.2828,822.8669,469.2828,1011.2755,1011.2755,-27.8685,-5.5006,-117.7325,-33.2535,5.8116,-105.2182,-106.522,-99.6086,-1.5185,-27.6997,-0.4767,-8.4458,-20.3704,-18.0588,-27.6997,-33.701,-33.2901,-7.3116,-118.3885,15.0923,35.5656,7.7727,103.8545,321.2526,1056.5363,1438.0699,321.2526,1438.0699,-15.8597,-15.7866,3.2559,1.2252
363_8,363,95.5,76.2,70.3704,69.2895,-9.9586,-3.5101,104.9039,-2.7756,70.9444,2788.5383,-111.6923,104.9039,264.6897,24.613,1807.2856,11.9432,4.181,-30.4468,19.8568,-2.9878,20.4854,8.0415,7.624,-33.6251,23.6249,-5.1278,-24.3752,29.1352,3.4469,-6.6994,21.5687,-4.2482,-24.1137,1487.7441,-11.9929,-10.3554,4.0553,-12.2749,14.7645,-23.9637,645.5541,45.362,104.1733,800.584,874.1575,1807.2856,804.9535,1807.2856,54.7442,100.4085,33.0423,-12.3505,110.6541,731.1913,752.188,753.5984,731.1913,753.5984,-11.9432,4.181,-120.4468,-19.8568,-2.9878,-69.5146,-103.7027,-90.96,-19.9629,10.2666,-123.6447,9.5502,10.2666,0.1781,127.5307,91.4106,119.8136,129.7432,93.2527,129.7432,101.9751,46.823,59.2718,-6.3338,36.8011,45.9881,-13.128,91.3111,41.9558,16.0457,538.4319,782.3029,538.4319,1008.3991,1008.3991,-23.6249,-5.1278,-114.3752,-29.1352,3.4469,-96.6994,-102.0626,-93.0071,4.0553,-23.9637,-0.3085,-6.0263,-15.8405,-14.7681,-23.9637,-26.0127,-29.3733,-5.1286,-114.4916,10.1487,37.2579,-1.9088,79.355,478.9995,940.1318,1487.7441,478.9995,1487.7441,-14.7162,-13.0003,7.9431,1.3875
369_1,369,79.5,69.4,67.3928,65.932,-13.1656,-2.8153,98.2943,-1.8296,67.3928,2675.0479,-125.8855,98.2943,119.9881,20.1453,1961.6957,26.716,1.635,-23.4152,21.6329,10.0102,20.1245,26.046,1.127,-24.4665,24.0881,-13.7002,-24.2472,31.3874,7.7006,-9.064,23.4166,-14.0116,-22.2014,1513.0267,3.4413,-13.2924,-7.7653,-7.4016,9.2497,-27.4774,639.1801,20.0456,100.4617,1021.3492,884.521,1961.6957,1021.3492,1961.6957,37.4528,86.9176,57.7812,-6.5824,95.4784,654.8496,579.1249,773.0866,654.8496,773.0866,-26.716,1.635,-113.4152,-21.6329,10.0102,-69.8755,-95.8727,-84.8811,-28.6278,10.0102,-114.4665,16.0662,16.7869,-4.8034,136.3004,89.0557,140.7699,140.7699,104.4124,140.8896,114.8881,41.1595,59.1072,-2.5193,34.0901,43.7949,-5.1319,66.6454,49.2435,-55.7431,755.3228,598.2321,755.3228,996.757,996.757,-24.0881,-13.7002,-114.2472,-31.3874,7.7006,-99.064,-91.2705,-86.7326,-7.7653,-27.4774,-2.2669,-5.7567,-7.4626,-19.6381,-27.8533,-27.8533,-32.1054,-15.3776,-116.088,21.5715,41.1607,-0.3541,131.157,1080.562,863.0778,1513.0267,1080.562,1513.0267,3.494,-14.5668,-4.755,0.9712
369_2,369,89.4,68.9,67.8093,66.937,6.6772,8.3552,97.8839,7.27,71.0017,2742.6729,-126.7714,97.8839,-116.6174,20.3694,2083.988,26.8605,3.7833,-14.8814,21.5523,9.2465,18.6167,25.5546,0.8604,-20.7878,26.3054,-10.2446,-25.2301,34.286,6.8076,-9.5378,22.3176,-12.8905,-21.535,1450.0028,1.0376,-7.7718,-15.6117,-10.7508,8.6198,-26.684,650.6326,18.0543,100.0804,840.3768,734.4836,2083.988,840.3768,2083.988,41.2972,82.9362,57.0925,-11.4786,214.7349,655.5287,610.4661,760.8235,655.5287,760.8235,-26.8605,3.7833,-104.8814,-21.5523,9.2465,-71.3833,-92.2441,-87.5381,-27.5329,9.2465,-110.7891,15.5758,15.4301,-6.9351,136.5319,95.179,138.8992,140.499,108.1208,140.499,115.787,39.9885,55.6064,-2.9277,40.1332,41.39,-1.7927,65.6716,48.0723,-2.2949,726.5116,647.2274,726.5116,925.5887,925.5887,-26.3054,-10.2446,-115.2301,-34.286,6.8076,-99.5378,-89.7388,-88.8031,-15.6117,-26.684,-4.086,-5.3713,-10.7508,-19.3323,-26.778,-26.778,-34.5156,-14.7192,-115.6201,17.0722,45.3014,-0.7531,91.4474,1052.7056,949.0464,1450.0028,1052.7056,1450.0028,3.8655,-12.061,-6.6942,1.205
369_3,369,90.1,67.8,67.9273,67.4139,-7.5703,-0.3844,98.3464,-0.2432,70.4211,2685.4736,-127.4164,98.3464,22.2015,20.2778,1961.58,23.887,3.2848,-20.4256,22.1368,9.0758,17.8309,23.8308,3.2988,-20.4263,23.6048,-12.2602,-19.4502,32.6623,4.4921,-12.0425,23.7118,-12.2354,-19.6654,1411.3147,1.0685,-14.5852,-5.5343,-8.8603,7.6015,-29.0812,596.9414,20.7844,111.891,1009.5375,1055.7841,1961.58,1009.5375,1961.58,39.8207,85.0288,59.1303,-8.3764,-1.4546,614.6008,638.2179,761.2418,614.6008,761.2418,-23.887,3.2848,-110.4256,-22.1368,9.0758,-72.1691,-93.2744,-89.1591,-25.7396,9.0758,-110.4263,15.1435,15.8418,-4.1026,136.502,95.6691,136.6342,139.8568,105.4344,139.8568,111.486,45.4405,56.6549,-1.5932,32.7684,46.8751,-7.4981,65.7758,49.1548,-65.5337,623.0326,666.0554,623.0326,951.422,951.422,-23.6048,-12.2602,-109.4502,-32.6623,4.4921,-102.0425,-89.9218,-89.0206,-5.5343,-29.0812,-3.7725,-4.942,-8.8603,-19.1472,-29.0812,-29.1,-32.7003,-13.8033,-113.933,16.2247,44.0992,-1.7248,138.9201,806.3834,855.5341,1411.3147,806.3834,1411.3147,0.9062,-14.4942,-5.712,0.9009
369_4,369,75.6,67.7,68.0964,67.8736,-4.0037,-1.9032,97.6307,-1.491,70.8516,2638.2952,-125.1825,97.6307,-62.2906,20.2434,1889.1611,27.5532,3.5234,-14.8526,22.0275,8.2151,12.846,26.6981,0.6018,-20.3734,28.2497,-10.3775,-25.2688,34.5756,5.524,-12.9836,23.6489,-12.5799,-21.4307,1319.7511,-0.2975,-7.4482,-15.692,-11.0492,7.5987,-24.6933,542.4476,18.542,119.9188,1157.8337,990.8685,1889.1611,1157.8337,1889.1611,38.7071,83.605,58.6929,-11.2535,222.1163,619.5224,561.0159,802.8149,619.5224,802.8149,-27.5532,3.5234,-104.8526,-22.0275,8.2151,-77.154,-91.994,-86.932,-27.8025,8.2151,-110.3739,15.3861,15.3964,-9.553,135.5937,94.7586,137.7419,139.0557,113.4476,139.0557,113.4476,44.7162,58.5164,-1.2595,37.3677,40.7871,-4.7932,66.1638,48.552,8.3452,683.7606,601.381,683.7606,947.6542,947.6542,-28.2497,-10.3775,-115.2688,-34.5756,5.524,-102.9836,-89.2781,-87.9362,-15.692,-24.6933,-4.0107,-5.4786,-11.0492,-18.8972,-24.7406,-24.7406,-34.7952,-14.8936,-115.5267,13.8016,44.3779,-5.3439,109.2945,1015.8493,910.6691,1319.7511,1015.8493,1319.7511,3.6244,-11.2815,-6.943,1.1151
369_5,369,76.4,70.9,66.9082,65.6023,11.6957,4.8586,96.4925,4.0712,67.831,2742.0906,-127.2181,96.4925,-110.5265,20.024,2069.7634,25.7766,5.9482,-13.0146,21.8145,9.1707,10.462,23.7034,0.9149,-23.7012,26.2726,-10.5994,-25.6692,31.6297,0.2289,-15.2771,22.821,-14.5931,-21.3383,1497.6361,0.5088,-9.2286,-18.7005,-8.0859,1.8157,-27.0744,608.3773,20.7886,105.6992,754.0427,871.4317,2069.7634,754.0427,2069.7634,42.156,83.5488,57.5356,-10.5002,356.0313,576.7592,620.2644,785.6731,576.7592,785.6731,-25.7766,5.9482,-103.0146,-21.8145,9.1707,-79.538,-94.3955,-87.9544,-25.8211,9.1707,-113.7304,17.4747,15.1359,-1.3677,135.2969,98.1522,140.0104,140.1451,106.8046,141.3987,121.8406,49.0371,58.8326,-6.9608,33.8847,50.2368,-7.725,66.2562,48.7647,94.7067,564.9725,642.0751,564.9725,953.7213,953.7213,-26.2726,-10.5994,-115.6692,-31.6297,0.2289,-105.2771,-91.2969,-90.375,-18.7005,-27.0744,-4.2081,-5.5509,-8.0859,-20.4598,-27.0744,-27.1687,-31.6297,-16.5536,-115.8927,16.007,47.01,4.0829,109.0707,833.1562,953.4012,1497.6361,833.1562,1497.6361,1.7261,-15.122,-4.215,0.919
369_6,369,76.8,67.0,66.5086,64.4901,9.753,13.1231,91.1907,11.6445,68.6786,2734.8599,-126.3654,91.1907,185.1162,20.2739,2014.9507,31.725,7.1548,-5.0636,28.4942,9.4045,11.6322,29.012,2.3065,-16.766,30.3468,-7.2515,-27.109,35.4515,-0.2173,-19.9227,25.7205,-12.1566,-24.1757,1386.7062,1.4652,-0.4728,-26.2844,-6.3946,7.1171,-32.1511,624.931,21.464,101.6012,497.6503,748.3204,2014.9507,497.6503,2014.9507,47.0582,85.9177,60.2649,-2.7632,302.1051,526.626,648.5114,716.1777,526.626,716.1777,-31.725,7.1548,-95.0636,-28.4942,9.4045,-78.3678,-86.8953,-82.5902,-32.0741,9.4045,-106.7851,15.4508,16.0937,1.2952,135.6029,98.1629,136.0813,139.1765,105.2316,139.1765,119.5953,50.3957,61.681,-1.4444,46.754,53.1739,-6.6606,69.552,50.7481,100.5188,450.8949,675.7588,450.8949,950.4675,950.4675,-30.3468,-7.2515,-117.109,-35.4515,-0.2173,-109.9227,-89.0019,-88.4191,-26.2844,-32.1511,-8.6157,-9.483,-6.3946,-17.914,-32.1511,-32.8998,-35.4515,-14.995,-117.3591,14.706,46.8588,8.6214,113.4689,486.1737,811.6737,1386.7062,486.1737,1386.7062,3.7248,-9.0316,-13.541,1.3153
369_7,369,90.0,67.4,67.2045,66.4651,-9.3222,2.6577,96.2574,2.3998,69.789,2660.6868,-125.4216,96.2574,118.205,20.1118,1900.1132,24.7663,2.8053,-18.9216,24.2504,10.164,17.0652,24.7706,2.8619,-18.9387,24.3835,-13.7855,-19.7934,33.4403,2.8414,-13.2362,24.5166,-13.7631,-19.9942,1366.9512,1.3172,-14.6623,-7.9048,-7.4035,6.4602,-30.3085,626.49,22.8312,100.9459,918.549,971.4145,1900.1132,918.549,1900.1132,36.4676,84.5749,57.6896,-0.6719,-0.186,593.0439,616.3425,786.6984,593.0439,786.6984,-24.7663,2.8053,-108.9216,-24.2504,10.164,-72.9348,-87.7779,-83.385,-27.7521,10.164,-108.9387,15.3242,16.9453,-1.6749,136.669,95.6306,135.9306,139.7248,105.2318,139.7248,110.9241,48.3352,60.3108,-2.0335,32.9633,45.6855,-7.147,66.0965,49.9584,-59.7118,590.3114,633.3857,590.3114,996.5209,996.5209,-24.3835,-13.7855,-109.7934,-33.4403,2.8414,-103.2362,-88.8354,-87.7436,-7.9048,-30.3085,-8.3983,-9.4705,-7.4035,-17.7885,-30.3085,-30.3495,-33.5683,-15.2087,-114.384,20.2589,42.0035,1.1106,146.8235,749.6983,797.0214,1366.9512,749.6983,1366.9512,1.1916,-14.6154,-8.0878,0.9369
37_1,37,90.6,70.2,69.3904,68.496,-10.4025,-1.0644,107.5902,-1.1217,70.5621,2593.1758,-122.3454,107.5902,-57.0945,20.1,1935.1835,16.1841,-0.9437,-25.1937,19.9058,0.0996,17.3651,15.8298,-0.4514,-25.7707,27.0033,-17.3726,-23.9717,30.3567,-3.2273,-6.943,27.1146,-17.5183,-23.4423,1236.9388,-10.1224,-16.0978,-3.5364,-12.1527,4.897,-24.0496,645.4285,8.8597,105.0021,664.3195,655.741,1935.1835,676.8306,1935.1835,50.591,84.2765,37.3793,-9.0837,48.874,540.811,531.743,689.2699,540.811,689.2699,-16.1841,-0.9437,-115.1937,-19.9058,0.0996,-72.6349,-97.5008,-83.0158,-20.7106,0.2788,-115.7865,11.1352,4.8679,4.0282,128.7075,83.0672,134.3406,134.3406,89.5157,136.1027,94.9326,49.2053,54.1866,-2.1345,12.6405,35.7045,-5.0698,70.7863,24.1709,-17.9275,586.3611,561.4227,586.3611,941.0059,941.0059,-27.0033,-17.3726,-113.9717,-30.3567,-3.2273,-96.943,-98.6062,-91.361,-3.5364,-24.0496,-6.0848,-9.8575,-12.1869,-17.7045,-24.0855,-24.0855,-30.4069,-17.5508,-114.3852,8.211,32.693,3.5891,77.693,580.0749,571.1835,1236.9388,580.0749,1236.9388,-10.5314,-17.0336,-2.565,0.8109
37_2,37,91.5,72.2,68.2489,67.0368,-12.2648,-0.6477,110.5324,-0.7811,68.2489,2592.8188,-121.121,110.5324,-60.0922,21.211,1853.4836,13.8437,0.1176,-31.1199,21.6925,1.3393,17.5177,14.745,0.4767,-32.4054,28.6574,-17.5805,-27.526,33.8496,-5.1049,-9.2336,28.0998,-17.8704,-26.9453,1245.2904,-14.1179,-18.0295,-0.8891,-13.9292,3.6501,-27.2397,641.7869,3.2059,101.7277,687.5234,691.3725,1853.4836,687.5234,1853.4836,48.5355,89.4905,39.2454,-5.4896,82.4458,564.5677,596.0031,716.2229,564.5677,716.2229,-13.8437,0.1176,-121.1199,-21.6925,1.3393,-72.4823,-99.62,-84.904,-21.6925,1.3393,-122.4109,9.3265,8.7508,7.1668,128.8258,81.5021,128.9446,129.5558,85.7205,131.334,92.2373,54.1627,54.1923,-5.2858,25.6166,40.6036,-4.0207,72.4233,22.0359,5.6146,539.1415,592.6323,539.1415,934.8741,934.8741,-28.6574,-17.5805,-117.526,-33.8496,-5.1049,-99.2336,-100.3484,-92.323,-0.8891,-27.2397,-5.378,-9.3591,-15.5052,-19.5128,-27.2397,-27.3162,-33.8496,-17.8743,-117.5383,8.3918,34.5928,-0.1134,70.6532,416.1763,443.1373,1245.2904,425.6072,1245.2904,-12.5941,-19.1126,0.4532,0.8828
37_3,37,90.9,69.7,68.4126,68.1127,-4.2973,0.5575,107.5242,0.6432,70.0235,2669.9473,-122.0863,107.5242,188.0785,20.8224,1956.809,15.3677,0.062,-31.0023,18.0097,1.1159,20.9137,15.6846,0.3966,-31.4816,28.4817,-17.726,-25.8065,31.1983,-4.8242,-3.5591,28.3552,-17.8722,-25.416,1170.9017,-12.3262,-18.5076,0.1329,-14.373,1.7551,-25.0776,666.4698,6.6196,101.1122,802.0623,800.8403,1956.809,802.0623,1956.809,51.1032,88.9337,37.9741,-8.563,45.9872,608.9037,598.5756,735.2111,608.9037,735.2111,-15.3677,0.062,-121.0023,-18.0097,1.1159,-69.0863,-100.8473,-82.8041,-21.3676,1.1159,-121.493,12.0477,5.2638,14.2387,130.2424,82.6331,131.3902,131.3902,90.8331,133.6512,96.8263,49.6712,52.7706,-3.118,22.4603,35.8145,-6.1561,71.8859,25.2417,-14.5622,627.8224,601.9761,627.8224,974.7589,974.7589,-28.4817,-17.726,-115.8065,-31.1983,-4.8242,-93.5591,-100.7771,-90.1036,0.1329,-25.0776,-5.4165,-9.6085,-16.4129,-19.6826,-25.0884,-25.0884,-31.7446,-17.9193,-116.3565,9.4959,27.6198,9.7727,45.9336,608.4512,598.4391,1170.9017,608.4512,1170.9017,-11.8589,-19.205,0.7327,0.8288
37_4,37,91.3,69.2,66.4684,66.2209,1.1366,4.8487,110.5892,4.148,67.8356,2636.2422,-123.0444,110.5892,167.097,20.123,1901.5916,14.7538,-0.4125,-29.592,16.8896,0.6999,16.2979,14.7758,0.0185,-30.441,26.3442,-17.9605,-26.4229,29.8658,-4.5023,-6.9689,26.8209,-17.8792,-25.3947,1229.8494,-10.8363,-17.7566,-1.5604,-14.0951,1.6331,-23.7553,670.0692,5.5795,105.9706,725.5853,731.2962,1901.5916,725.5853,1901.5916,54.8423,90.4667,40.7542,-6.7744,66.7067,570.3195,579.5091,721.5643,570.3195,721.5643,-14.7538,-0.4125,-119.592,-16.8896,0.6999,-73.7021,-102.8019,-83.8597,-20.0095,0.6999,-120.4571,11.1797,3.565,10.455,128.5981,81.4127,133.0465,133.0465,92.8572,135.079,99.9746,49.1806,54.9645,-3.0151,16.8037,36.9814,-5.7913,70.5924,25.3246,-28.9537,579.2759,601.3829,579.2759,962.0042,962.0042,-26.3442,-17.9605,-116.4229,-29.8658,-4.5023,-96.9689,-101.0105,-91.0787,-1.5604,-23.7553,-3.5682,-9.4467,-14.1733,-19.0377,-23.7553,-23.765,-29.9504,-17.9643,-116.6707,11.0264,29.444,9.6601,76.891,617.9451,627.9376,1229.8494,617.9451,1229.8494,-11.2758,-18.5734,0.1543,0.7928
37_5,37,92.4,69.5,66.6661,66.4177,0.7331,4.3091,108.4786,3.9851,67.9032,2561.4294,-117.8283,108.4786,-93.2767,18.9624,1919.626,12.5114,0.3262,-33.723,15.015,0.7596,14.8339,13.0543,0.1704,-34.1185,28.4647,-16.3334,-29.1026,31.4978,-0.2696,-6.4704,28.4664,-16.2232,-28.4912,1267.8462,-15.4219,-17.2571,0.7996,-17.1904,4.4447,-20.8713,639.4276,6.8135,106.2363,874.4046,881.2977,1919.626,895.2133,1919.626,44.6242,91.1783,41.392,-10.4321,64.2845,642.277,602.5707,758.5059,642.277,758.5059,-12.5114,0.3262,-123.723,-15.015,0.7596,-75.1661,-103.3871,-86.1348,-20.1115,0.8325,-124.1185,13.5366,6.1438,5.0836,128.9926,82.9764,131.6774,131.6774,95.8459,132.2401,99.7028,46.8727,51.8996,-1.8511,15.5908,37.5103,-10.4142,73.5227,24.7211,-29.5031,705.2446,628.1188,705.2446,973.6991,973.6991,-28.4647,-16.3334,-119.1026,-31.4978,-0.2696,-96.4704,-103.049,-93.608,0.7996,-20.8713,-4.3142,-8.806,-17.6371,-17.3061,-20.9797,-20.9797,-31.8343,-16.3334,-119.4624,12.6931,29.9075,8.856,72.151,801.9113,721.8766,1267.8462,801.9113,1267.8462,-14.8703,-17.232,1.6792,0.7026
